file_name,Spanish,English,Score
C1_translate.json,Estaba cruzando la calle y casi me atropella un coche,I was crossing the street and was almost hit by a car,5
C1_translate.json,"Afortunadamente, retrocedí a tiempo para evitar ser atropellado","Fortunately, I jumped back in time to avoid being hit",5
C1_translate.json,"Fue una experiencia terrible, y no lo olvidaré","It was a terrible experience, and I won’t forget it",5
C1_translate.json,Ayer fue un día tan hermoso que decidimos ir a dar un paseo,Yesterday was such a beautiful day we decided to go for a drive,5
C1_translate.json,Preparamos un almuerzo para picnic y condujimos junto al río,We prepared a picnic lunch and drove down by the river,5
C1_translate.json,"Después de un rato, encontramos un lugar sombreado bajo algunos álamos","After a while, we found a shady place under some poplar trees",5
C1_translate.json,"En el camino de regreso a casa, tuvimos un pinchazo","On the way back home, we had a flat tire",5
C1_translate.json,"Era de noche cuando regresamos, y estábamos todos cansados","It was after dark when we got back, and we were all tired",5
C1_translate.json,Desearía que me dieras una descripción más detallada de tu viaje,I wish you would give me a more detailed description of your trip,5
C1_translate.json,"Hablando de viajes, ¿te he contado alguna vez sobre la experiencia que tuve","Speaking of trips, did I ever tell you about the experience I had",5
C1_translate.json,Solíamos divertirnos mucho cuando teníamos esa edad,We used to have a lot of fun when we were that age,5
C1_translate.json,No puedo recordar las circunstancias exactas,I can’t recall the exact circumstances,5
C1_translate.json,Nunca me di cuenta de que algún día viviría en Nueva York,I never realized that someday I would be living in New York,5
C1_translate.json,Nunca imaginamos que John se convertiría en doctor,We never imagined that John would become a doctor,5
C1_translate.json,Estamos buscando una casa para alquilar en el verano,We’re looking for a house to rent for the summer,5
C1_translate.json,¿Estás tratando de encontrar una casa amueblada,Are you trying to find a furnished house,5
C1_translate.json,Esta casa de dos niveles está en alquiler. Es una ganga,This split-level house is for rent. It’s a bargain,5
C1_translate.json,Esa casa está en venta. Tiene calefacción central,That house is for sale. It has central heating,5
C1_translate.json,Tenemos algunas cosas de cocina y un comedor,We have a few kitchen things and a dining room set,5
C1_translate.json,"Este es un plano de piso interesante. Por favor, muéstrame el sótano",This is an interesting floor plan. Please show me the basement,5
C1_translate.json,El techo tiene goteras y los escalones delanteros necesitan ser arreglados,"The roof has leaks in it, and the front steps need to be fixed",5
C1_translate.json,Tenemos que conseguir una cama y un tocador para el dormitorio,We've got to get a bed and a dresser for the bedroom,5
C1_translate.json,¿La puerta trasera tiene cerradura,Does the back door have a lock on it,5
C1_translate.json,Ya han encendido la electricidad. La casa está lista,They’ve already turned on the electricity. The house is ready,5
C1_translate.json,Me preocupa la apariencia del suelo. Necesito encerarlo,I'm worried about the appearance of the floor. I need to wax it,5
C1_translate.json,"Si quieres una toalla, busca en el armario de la ropa blanca","If you want a towel, look in the linen closet",5
C1_translate.json,¿Qué estilo de muebles tienes? ¿Es tradicional,What style furniture do you have? Is it traditional,5
C1_translate.json,"Tenemos cortinas para la sala de estar, pero necesitamos cortinas para la cocina","We have drapes for the living room, but we need kitchen curtains",5
C1_translate.json,La casa necesita pintura. Está en mal estado,The house needs painting. It’s in bad condition,5
C1_translate.json,¿Qué vas a llevar hoy,What are you going to wear today,5
C1_translate.json,Voy a llevar mi traje azul. ¿Está bien,I’m going to wear my blue suit. Is that all right,5
C1_translate.json,Tengo dos trajes para enviar a la tintorería,I have two suits to send to the cleaners,5
C1_translate.json,Tengo algunas camisas para enviar a la lavandería,I have some shirts to send to the laundry,5
C1_translate.json,Deberías limpiar y planchar ese abrigo,You ought to have that coat cleaned and pressed,5
C1_translate.json,Tengo que lavar y planchar esta camisa,I’ve got to get this shirt washed and ironed,5
C1_translate.json,Todos mis trajes están sucios. No tengo nada que ponerme,All my suits are dirty. I don’t have anything to wear,5
C1_translate.json,Será mejor que lleves una chaqueta ligera. Hace frío hoy,You'd better wear a light jacket. It’s chilly today,5
C1_translate.json,Este vestido ya no me queda,This dress doesn’t fit me anymore,5
C1_translate.json,Supongo que he crecido demasiado para este par de pantalones,I guess I’ve outgrown this pair of trousers,5
C1_translate.json,Estos zapatos están desgastados. Han durado mucho tiempo,These shoes are worn out. They’ve lasted a long time,5
C1_translate.json,No puedo abrochar este botón de cuello,I can’t fasten this collar button,5
C1_translate.json,¿Por qué no te vistes ahora? Ponte tu ropa de trabajo,Why don’t you get dressed now? Put on your work clothes,5
C1_translate.json,"Mi hermano entró, se cambió de ropa y salió de nuevo","My brother came in, changed his clothes, and went out again",5
C1_translate.json,No me di cuenta de que llevabas tu sombrero nuevo,I didn’t notice you were wearing your new hat,5
C1_translate.json,"Tienes tu punto de vista, y yo tengo el mío","You have your point of view, and I have mine",5
C1_translate.json,Lo abordas de una manera diferente a la mía,You approach it in a different way than I do,5
C1_translate.json,"No voy a discutir contigo, pero creo que estás siendo injusto","I won’t argue with you, but I think you’re being unfair",5
C1_translate.json,Ese es un punto de vista liberal,That’s a liberal point of view,5
C1_translate.json,Parece tener muchas ideas extrañas,He seems to have a lot of strange ideas,5
C1_translate.json,No veo ningún punto en seguir discutiendo la cuestión,I don’t see any point in discussing the question any further,5
C1_translate.json,¿Qué alternativas tengo,What alternatives do I have,5
C1_translate.json,Todos tienen derecho a su propia opinión,Everyone is entitled to his own opinion,5
C1_translate.json,Siempre hay dos lados en todo,There are always two sides to everything,5
C1_translate.json,Tenemos puntos de vista opuestos sobre esto,We have opposite views on this,5
C1_translate.json,Por favor perdóname. No quise iniciar una discusión,Please forgive me. I didn’t mean to start an argument,5
C1_translate.json,Debo conocer tu opinión. ¿Estás de acuerdo conmigo,I must know your opinion. Do you agree with me,5
C1_translate.json,¿Qué punto estás tratando de hacer,What point are you trying to make,5
C1_translate.json,"Nuestras opiniones no están tan alejadas, después de todo","Our views are not so far apart, after all",5
C1_translate.json,Deberíamos ser capaces de resolver nuestras diferencias,We should be able to resolve our differences,5
C1_translate.json,"Si no llueve mañana, creo que iré de compras","If it doesn’t rain tomorrow, I think I'll go shopping",5
C1_translate.json,"Existe la posibilidad de que vayamos, pero todo depende del clima","There’s a possibility we'll go, but it all depends on the weather",5
C1_translate.json,"Si tengo tiempo mañana, creo que me cortaré el pelo","If I have time tomorrow, I think I’ll get a haircut",5
C1_translate.json,Espero recordar pedirle al barbero que no me corte el pelo demasiado corto,I hope I remember to ask the barber not to cut my hair too short,5
C1_translate.json,Mi hijo quiere ser policía cuando crezca,My son wants to be a policeman when he grows up,5
C1_translate.json,"Si termino mi trabajo a tiempo, me iré a Nueva York el lunes","If I get my work finished in time, I'll leave for New York Monday",5
C1_translate.json,Supongamos que no pudieras ir de viaje. ¿Cómo te sentirías,Suppose you couldn’t go on the trip. How would you feel,5
C1_translate.json,¿Qué dirías si te dijera que no podría ir contigo,What would you say if I told you I couldn’t go with you,5
C1_translate.json,"Si compro ese coche, tendré que pedir prestado algo de dinero","If I buy that car, I'll have to borrow some money",5
C1_translate.json,"Si fuera contigo, tendría que estar de regreso a las seis en punto","If I went with you, I'd have to be back by six o’clock",5
C1_translate.json,"Algún día, me gustaría tomar unas vacaciones","One of these days, I’d like to take a vacation",5
C1_translate.json,"Tan pronto como pueda, voy a cambiar de trabajo","As soon as I can, I’m going to change jobs",5
C1_translate.json,Existe la posibilidad de que no pueda estar en casa para Navidad,There’s a chance he won't be able to be home for Christmas,5
C1_translate.json,Es posible que podamos ayudarte de alguna manera,We may be able to help you in some way,5
C1_translate.json,"Si asistieras al banquete, ¿qué llevarías puesto","If you were to attend the banquet, what would you wear",5
C1_translate.json,¿Qué habrías hecho anoche si no hubieras tenido que estudiar,What would you have done last night if you hadn’t had to study,5
C1_translate.json,Habría ido al picnic si no hubiera llovido,I would have gone on the picnic if it hadn’t rained,5
C1_translate.json,"Si te hubieras levantado más temprano, habrías tenido tiempo para desayunar","If you had gotten up earlier, you would have had time for breakfast",5
C1_translate.json,"Si hubiera tenido tiempo, te habría llamado","If I had had time, I would have called you",5
C1_translate.json,¿Te habría visto si no le hubieras saludado,Would he have seen you if you hadn’t waved to him,5
C1_translate.json,"Si hubiera tenido suficiente dinero, habría comprado esa casa","If he had only had enough money, he would have bought that house",5
C1_translate.json,"Desearía que me hubieras llamado al día siguiente, como te pedí","I wish you had called me back the next day, as I had asked you to",5
C1_translate.json,"Si no hubieras resbalado y caído, no te habrías roto la pierna","If you hadn’t slipped and fallen, you wouldn’t have broken your leg",5
C1_translate.json,"Si hubiera sabido que querías ir, te habría llamado","If I had known you wanted to go, I would have called you",5
C1_translate.json,"Si hubiera sabido que no tenías una llave, no habría cerrado la puerta","Had I known you didn’t have a key, I wouldn’t have locked the door",5
C1_translate.json,"Ella habría ido conmigo, pero no tenía tiempo","She would have gone with me, but she didn’t have time",5
C1_translate.json,"Si hubiera pedido direcciones, no me habría perdido","If I had asked for directions, I wouldn’t have gotten lost",5
C1_translate.json,"Aunque hubiéramos podido tomar unas vacaciones, es posible que no hubiéramos querido","Even if we could have taken a vacation, we might not have wanted to",5
C1_translate.json,Todo habría estado bien si no hubieras dicho eso,Everything would have been all right if you hadn’t said that,5
C1_translate.json,"Mirando hacia atrás, desearía que no nos hubiéramos rendido tan fácilmente","Looking back on it, I wish we hadn’t given in so easily",5
C1_translate.json,¿Qué es lo que no te gusta del clima invernal,What is it you don’t like about winter weather,5
C1_translate.json,No me gusta cuando hace mucho frío,I don’t like it when the weather gets real cold,5
C1_translate.json,No soporto el clima de verano,I can’t stand summer weather,5
C1_translate.json,Lo que no me gusta de conducir es todo el tráfico en la carretera,The thing I don’t like about driving is all the traffic on the road,5
C1_translate.json,No le gusta la idea de irse a la cama temprano,He doesn’t like the idea of going to bed early,5
C1_translate.json,"Me gusta jugar al tenis, pero no soy muy buen jugador","I like to play tennis, but I’m not a very good player",5
C1_translate.json,No me gusta la espinaca aunque sé que es buena para mí,I don’t like spinach even though I know it’s good for me,5
C1_translate.json,Me temo que estás siendo demasiado exigente con tu comida,I'm afraid you're being too particular about your food,5
C1_translate.json,Siempre encuentra defectos en todo,He always finds fault with everything,5
C1_translate.json,A ella no le gusta nada de lo que hago o digo,She doesn’t like anything I do or say,5
C1_translate.json,Tienes un gusto maravilloso en ropa,You have wonderful taste in clothes,5
C1_translate.json,¿Cuál es tu pasatiempo favorito,What’s your favorite pastime,5
C1_translate.json,¿Qué te gustó más de la película,What did you like best about the movie,5
C1_translate.json,"No me gustó el sabor de la medicina, pero la tomé de todos modos","I didn’t like the taste of the medicine, but I took it anyway",5
C1_translate.json,¿Por qué no te gusta tanto la medicina,Why do you dislike the medicine so much,5
C1_translate.json,"Si quieres mi consejo, no creo que debas ir","If you want my advice, I don’t think you should go",5
C1_translate.json,Sugiero que rompas la carta y empieces de nuevo,I suggest that you tear up the letter and start over again,5
C1_translate.json,"Es solo una sugerencia, y puedes hacer lo que quieras","It’s only a suggestion, and you can do what you please",5
C1_translate.json,Déjame darte un pequeño consejo paternal,Let me give you a little fatherly advice,5
C1_translate.json,"Si no te gusta, desearía que lo dijeras","If you don’t like it, I wish you would say so",5
C1_translate.json,"Por favor, no te ofendas. Solo quería decirte lo que pienso",Please don’t take offense. I only wanted to tell you what I think,5
C1_translate.json,"En mi opinión, la casa no vale el precio que están pidiendo","In my opinion, the house isn’t worth the price they’re asking",5
C1_translate.json,Mi sentimiento es que deberías quedarte en casa esta noche,My feeling is that you ought to stay home tonight,5
C1_translate.json,"No es asunto mío, pero creo que deberías trabajar más duro","It’s none of my business, but I think you ought to work harder",5
C1_translate.json,"En general, mi reacción es favorable","In general, my reaction is favorable",5
C1_translate.json,"Si no tomas mi consejo, lo lamentarás","If you don’t take my advice, you'll be sorry",5
C1_translate.json,Siempre he tratado de no interferir en tus asuntos,I’ve always tried not to interfere in your affairs,5
C1_translate.json,Soy lo suficientemente mayor para tomar mis propias decisiones,I’m old enough to make up my own mind,5
C1_translate.json,"Gracias por el consejo, pero esto es algo que tengo que resolver por mí mismo","Thanks for the advice, but this is something I have to figure out myself",5
C1_translate.json,No prestará atención a nadie. Solo estás perdiendo el aliento,He won't pay attention to anybody. You're just wasting your breath,5
C1_translate.json,¿Podrías sostener la puerta abierta para mí,Would you please hold the door open for me,5
C1_translate.json,Eres muy amable por tomarte la molestia de ayudarme,You’re very kind to take the trouble to help me,5
C1_translate.json,Desearía poder pagarte de alguna manera por tu amabilidad,I wish I could repay you somehow for your kindness,5
C1_translate.json,Me temo que fue una molestia para ti hacer esto,I’m afraid it was a bother for you to do this,5
C1_translate.json,No fue ninguna molestia. Me alegra hacerlo,It wasn’t any bother. I was glad to do it,5
C1_translate.json,Solo hay un último favor que necesito pedirte,There’s just one last favor I need to ask of you,5
C1_translate.json,Me encantaría ayudarte en todo lo que pueda,I'd be happy to help you in any way I can,5
C1_translate.json,¿Te importaría empujarme? Mi coche se ha averiado,Would you mind giving me a push? My car has stalled,5
C1_translate.json,¿Serías tan amable de abrir esta ventana para mí? Está atascada,Would you be so kind as to open this window for me? It’s stuck,5
C1_translate.json,"Si hay algo más que pueda hacer, por favor hágamelo saber","If there’s anything else I can do, please let me know",5
C1_translate.json,Esta es la última vez que te pediré que hagas algo por mí,This is the last time I'll ever ask you to do anything for me,5
C1_translate.json,Ciertamente no tenía la intención de causarte tanta inconveniencia,I certainly didn’t intend to cause you so much inconvenience,5
C1_translate.json,Siempre te estará agradecido por lo que has hecho,He'll always be indebted to you for what you’ve done,5
C1_translate.json,¿Podrías prestarme diez dólares? Dejé mi billetera en casa,Could you lend me ten dollars? I left my wallet at home,5
C1_translate.json,Te agradecería si apagaras las luces. Tengo sueño,I'd appreciate it if you would turn out the lights. I’m sleepy,5
C1_translate.json,No me di cuenta de que el tiempo había pasado tan rápido,I didn’t realize the time had passed so quickly,5
C1_translate.json,Tengo muchas cosas que hacer antes de poder irme,I've got a lot of things to do before I can leave,5
C1_translate.json,"Por un lado, tengo que pasar por el banco para conseguir algo de dinero","For one thing, I’ve got to drop by the bank to get some money",5
C1_translate.json,Me llevará casi todos mis ahorros comprar el boleto,It'll take almost all my savings to buy the ticket,5
C1_translate.json,"¡Oh, acabo de recordar algo! Tengo que solicitar un pasaporte","Oh, I just remembered something! I have to apply for a passport",5
C1_translate.json,Casi olvidé desconectar el teléfono,I almost forgot to have the phone disconnected,5
C1_translate.json,Es bueno que me hayas recordado llevar mi abrigo pesado,It’s a good thing you reminded me to take my heavy coat,5
C1_translate.json,Nunca lo habría pensado si no lo hubieras mencionado,I never would have thought of it if you hadn’t mentioned it,5
C1_translate.json,Te veré en el aeropuerto,I'll see you off at the airport,5
C1_translate.json,Están llamando tu vuelo ahora. Apenas tienes tiempo para llegar,They’re calling your flight now. You barely have time to make it,5
C1_translate.json,Será mejor que corras o te quedarás atrás,You'd better run or you’re going to be left behind,5
C1_translate.json,No olvides cablear para hacernos saber que llegaste bien,Don’t forget to cable to let us know you arrived safely,5
C1_translate.json,"Estoy seguro de que he olvidado algo, pero ya es demasiado tarde","I'm sure I’ve forgotten something, but it’s too late now",5
C1_translate.json,¿Tienes algo que declarar en la aduana,Do you have anything to declare for customs,5
C1_translate.json,No tienes que pagar impuestos sobre los bienes personales,You don’t have to pay any duty on personal belongings,5
A2_translate.json,¿Qué quieres?,What do you want?,5
A2_translate.json,Quiero una taza de café.,I want a cup of coffee.,5
A2_translate.json,¿Qué te gustaría comer?,What would you like to eat?,5
A2_translate.json,"Por favor, dame un trozo de pastel.",Please give me a piece of pie.,5
A2_translate.json,"¿Cuál te gustaría, este o aquel?","Which one would you like, this one or that one?",5
A2_translate.json,No me importa.,It doesn’t matter to me.,5
A2_translate.json,Me gustaría hablar con el Sr. Jones o el Sr. Smith.,I'd like to talk with Mr. Jones or Mr. Smith.,5
A2_translate.json,"Lo siento, pero ambos están ocupados ahora mismo.","I'm sorry, but both of them are busy right now.",5
A2_translate.json,¿No te gustaría un poco de café?,Wouldn't you like some coffee?,5
A2_translate.json,"Preferiría tomar un poco de té, si no te importa.","I'd rather have some tea, if you don’t mind.",5
A2_translate.json,¿Conoces a alguna de esas personas?,Do you know any of those people?,5
A2_translate.json,Dos o tres de ellos me resultan familiares.,Two or three of them look familiar.,5
A2_translate.json,Todas esas personas son amigas mías.,All of those people are friends of mine.,5
A2_translate.json,¿Cuál de esos hombres es el Sr. Taylor?,Which one of those men is Mr. Taylor?,5
A2_translate.json,¿Es el hombre alto de la izquierda?,Is he the tall man on the left?,5
A2_translate.json,¿Hablas inglés?,Do you speak English?,5
A2_translate.json,"Sí, un poco.","Yes, a little.",5
A2_translate.json,¿Tu amigo habla inglés?,Does your friend speak English?,5
A2_translate.json,"Sí, habla inglés perfectamente.","Yes, he speaks English perfectly.",5
A2_translate.json,¿Cuál es su lengua materna?,What’s his native language?,5
A2_translate.json,No sé cuál es su lengua materna.,I don’t know what his native language is.,5
A2_translate.json,¿Cuántos idiomas hablas?,How many languages do you speak?,5
A2_translate.json,Mi amigo lee y escribe varios idiomas.,My friend reads and writes several languages.,5
A2_translate.json,¿Qué tan bien conoces el francés?,How well do you know French?,5
A2_translate.json,Habla francés con acento americano.,He speaks French with an American accent.,5
A2_translate.json,Mis padres hablan inglés con fluidez.,My parents speak English fluently.,5
A2_translate.json,El Sr. Jones puede leer francés bastante bien.,Mr. Jones can read French pretty well.,5
A2_translate.json,A veces cometo errores cuando hablo inglés.,Sometimes I make mistakes when I speak English.,5
A2_translate.json,Tengo muchos problemas con la pronunciación.,I have a lot of trouble with pronunciation.,5
A2_translate.json,¿Cómo es su acento en francés?,How is her accent in French?,5
A2_translate.json,¿Qué estás haciendo?,What are you doing?,5
A2_translate.json,Estoy leyendo un libro.,I’m reading a book.,5
A2_translate.json,¿Qué está haciendo tu amigo?,What’s your friend doing?,5
A2_translate.json,Está estudiando su lección.,He’s studying his lesson.,5
A2_translate.json,No estoy haciendo nada en este momento.,I'm not doing anything right now.,5
A2_translate.json,¿Adónde vas?,Where are you going?,5
A2_translate.json,Me voy a casa.,I’m going home.,5
A2_translate.json,¿A qué hora vuelves?,What time are you coming back?,5
A2_translate.json,No estoy seguro de a qué hora vuelvo.,I’m not sure what time I’m coming back.,5
A2_translate.json,¿En qué estás pensando?,What are you thinking about?,5
A2_translate.json,Estoy pensando en mi lección.,I’m thinking about my lesson.,5
A2_translate.json,¿A quién le estás escribiendo?,Who are you writing to?,5
A2_translate.json,Estoy escribiendo a un amigo mío en Sudamérica.,I’m writing to a friend of mine in South America.,5
A2_translate.json,"Por cierto, ¿a quién estás esperando?","By the way, who are you waiting for?",5
A2_translate.json,No estoy esperando a nadie.,I’m not waiting for anybody.,5
A2_translate.json,¿Cuántos años tienes?,How old are you?,5
A2_translate.json,Tengo veintiún años.,I’m twenty-one years old.,5
A2_translate.json,Mi hermano no tiene veinticinco años.,My brother is not quite twenty-five.,5
A2_translate.json,"John aún no tiene cuarenta y cinco años, ¿verdad?","John is not forty-five yet, is he?",5
A2_translate.json,El Sr. Smith todavía está en sus cincuenta.,Mr. Smith is still in his fifties.,5
A2_translate.json,Soy dos años mayor que tú.,I’m two years older than you are.,5
A2_translate.json,Mi hermano es dos años más joven que yo.,My brother is two years younger than I am.,5
A2_translate.json,¿Cuántos son en tu familia?,How many are there in your family?,5
A2_translate.json,Somos siete en total.,There are seven of us altogether.,5
A2_translate.json,Mi hermana es la mayor.,My sister is the oldest.,5
A2_translate.json,Yo soy el más joven.,I’m the youngest.,5
A2_translate.json,Adivina cuántos años tengo.,Guess how old I am.,5
A2_translate.json,Diría que tienes unos veintitrés.,I'd say you’re about twenty-three.,5
A2_translate.json,Cumplí treinta en mi último cumpleaños.,I was thirty on my last birthday.,5
A2_translate.json,Voy a cumplir sesenta y uno el próximo martes.,I'm going to be sixty-one next Tuesday.,5
A2_translate.json,¿A qué hora te levantas todos los días?,What time do you get up every day?,5
A2_translate.json,Generalmente me despierto temprano.,I usually wake up early.,5
A2_translate.json,Me levanto a las 6 en punto todos los días.,I get up at 6 o’clock every day.,5
A2_translate.json,Mi hermano se levanta más tarde que yo.,My brother gets up later than I do.,5
A2_translate.json,"Después de vestirme, desayuno.","After I get dressed, I have breakfast.",5
A2_translate.json,"Usualmente, tengo un gran desayuno.","Usually, I have a big breakfast.",5
A2_translate.json,"Tengo jugo, cereal, tostadas y café para el desayuno.","I have juice, cereal, toast, and coffee for breakfast.",5
A2_translate.json,Salgo de casa a las ocho de la mañana cada día.,I leave the house at eight a.m. each day.,5
A2_translate.json,Llego al trabajo a las nueve en punto todas las mañanas.,I get to work at nine o’clock every morning.,5
A2_translate.json,Trabajo duro toda la mañana.,I work hard all morning.,5
A2_translate.json,Salgo a almorzar alrededor de las 12:30.,I go out for lunch at about 12:30.,5
A2_translate.json,Termino de trabajar a las 5:45 p.m.,I finish working at 5:45 p.m.,5
A2_translate.json,Ceno alrededor de las 7 en punto.,I eat dinner at about 7 o’clock.,5
A2_translate.json,"Antes de cenar, leo el periódico por un rato.","Before I eat dinner, I read the newspaper for a while.",5
A2_translate.json,Generalmente me voy a la cama alrededor de la medianoche.,I usually go to bed at about midnight.,5
A2_translate.json,¿A qué hora te levantaste ayer por la mañana?,What time did you get up yesterday morning?,5
A2_translate.json,Me desperté temprano y me levanté a las 6 en punto.,I woke up early and got up at 6 o’clock.,5
A2_translate.json,Mi hermano se levantó antes que yo.,My brother got up earlier than I did.,5
A2_translate.json,¿Te vestiste de inmediato?,Did you get dressed right away?,5
A2_translate.json,"Sí, me vestí y desayuné.","Yes, I got dressed and had breakfast.",5
A2_translate.json,¿Qué tipo de desayuno tuviste?,What kind of breakfast did you have?,5
A2_translate.json,¿A qué hora llegaste al trabajo ayer por la mañana?,What time did you get to work yesterday morning?,5
A2_translate.json,Salí de casa a las 8 en punto y llegué al trabajo a las 8:30.,I left the house at 8 o’clock and got to work at 8:30.,5
A2_translate.json,¿Trabajaste todo el día?,Did you work all day?,5
A2_translate.json,"Sí, trabajé desde temprano por la mañana hasta tarde en la noche.","Yes, I worked from early morning until late at night.",5
A2_translate.json,Al mediodía almorcé con un amigo mío.,At noon I had lunch with a friend of mine.,5
A2_translate.json,Terminé de trabajar a las 5:30 y me fui a casa.,I finished working at 5:30 and went home.,5
A2_translate.json,Después de cenar leí una revista y hice algunas llamadas telefónicas.,After dinner I read a magazine and made some telephone calls.,5
A2_translate.json,Me fui a la cama a las 11:30 p.m.,I went to bed at 11:30 p.m.,5
A2_translate.json,Me dormí de inmediato y dormí profundamente toda la noche.,I went to sleep immediately and slept soundly all night.,5
A2_translate.json,¿Adónde fuiste ayer?,Where did you go yesterday?,5
A2_translate.json,Fui a ver a un amigo mío.,I went to see a friend of mine.,5
A2_translate.json,¿Viste al Sr. Jones ayer?,Did you see Mr. Jones yesterday?,5
A2_translate.json,"No vi al Sr. Jones, pero vi a John Smith.","I didn’t see Mr. Jones, but I saw John Smith.",5
A2_translate.json,¿De qué hablaste?,What did you talk about?,5
A2_translate.json,Hablamos de muchas cosas.,We talked about a lot of things.,5
A2_translate.json,Le hice muchas preguntas.,I asked him a lot of questions.,5
A2_translate.json,¿Qué le preguntaste?,What did you ask him?,5
A2_translate.json,Le pregunté si hablaba inglés.,I asked him if he spoke English.,5
A2_translate.json,Dijo que hablaba un poco de inglés.,He said he spoke a little English.,5
A2_translate.json,Luego le pregunté si conocía a alguien en Nueva York.,Then I asked him if he knew anybody in New York.,5
A2_translate.json,Dijo que conocía a mucha gente allí.,He said he knew a lot of people there.,5
A2_translate.json,"Finalmente, le pregunté cuántos años tenía.","Finally, I asked him how old he was.",5
A2_translate.json,Dijo que prefería no decir su edad.,He said he would rather not tell his age.,5
A2_translate.json,Respondió casi todas mis preguntas.,He answered almost all of my questions.,5
A2_translate.json,¿A qué hora solías levantarte el año pasado?,What time did you use to get up last year?,5
A2_translate.json,Solía despertarme temprano y levantarme a las 7 en punto.,I used to wake up early and get up at 7 o’clock.,5
A2_translate.json,Solía poner mi despertador exactamente a las 7 a.m.,I used to set my alarm clock for exactly 7 a.m.,5
A2_translate.json,Nunca solía quedarme dormido.,I never used to oversleep.,5
A2_translate.json,Solía vestirme rápido todas las mañanas.,I used to get dressed quickly every morning.,5
A2_translate.json,Siempre solía salir para el trabajo a las 8:30.,I always used to leave for work at 8:30.,5
A2_translate.json,Solía empezar a trabajar a las 9 en punto todos los días.,I used to start working at 9:00 o’clock every day.,5
A2_translate.json,Solía almorzar todos los días a la misma hora.,I used to have lunch every day at the same time.,5
A2_translate.json,Solía trabajar hasta casi las 6 en punto cada día.,I used to work until nearly 6:00 o’clock each day.,5
A2_translate.json,Solía cenar a las 7:30 y me iba a la cama temprano.,I used to have dinner at 7:30 and go to bed early.,5
A2_translate.json,Mi hermano y yo solíamos ir a muchos lugares juntos.,My brother and I used to go a lot of places together.,5
A2_translate.json,Solíamos ir al cine una vez por semana.,We used to go to the movies about once a week.,5
A2_translate.json,Solíamos tener muchos amigos interesantes.,We used to have a lot of interesting friends.,5
A2_translate.json,Mi hermano solía hablarme en francés todo el tiempo.,My brother used to speak French to me all the time.,5
A2_translate.json,Siempre solía hacerle muchas preguntas.,I always used to ask him a lot of questions.,5
A2_translate.json,¿Dónde vives?,Where do you live?,5
A2_translate.json,Vivo en la calle Washington.,I live on Washington Street.,5
A2_translate.json,¿Cuál es tu dirección?,What’s your address?,5
A2_translate.json,Vivo en el 1203 de la calle Washington.,I live at 1203 Washington Street.,5
A2_translate.json,Soy el vecino de al lado del Sr. Smith.,I'm Mr. Smith’s next door neighbor.,5
A2_translate.json,"Vives aquí en la ciudad, ¿no?","You live here in the city, don’t you?",5
A2_translate.json,Soy de fuera de la ciudad.,I'm from out of town.,5
A2_translate.json,¿Cuánto tiempo has vivido aquí?,How long have you lived here?,5
A2_translate.json,He vivido aquí por cinco años.,I’ve lived here for five years.,5
A2_translate.json,Me ha conocido por más de diez años.,He’s known me for over ten years.,5
A2_translate.json,He hablado inglés toda mi vida.,I've spoken English all my life.,5
A2_translate.json,Ya he leído ese libro.,I’ve already read that book.,5
A2_translate.json,¿Ha estudiado francés por mucho tiempo?,Has he studied French very long?,5
A2_translate.json,¿Ya has desayunado?,Have you had breakfast already?,5
A2_translate.json,"Sí, desayuné hace dos horas.","Yes, I had breakfast two hours ago.",5
A2_translate.json,¿Dónde estuviste ayer por la tarde?,Where were you yesterday afternoon?,5
A2_translate.json,Estuve en casa toda la tarde.,I was at home all afternoon.,5
A2_translate.json,Estuve escribiendo algunas cartas a amigos míos.,I was writing some letters to friends of mine.,5
A2_translate.json,¿Qué estabas haciendo alrededor de las 4 en punto de ayer por la tarde?,What were you doing at about 4 o’clock yesterday afternoon?,5
A2_translate.json,Estaba escuchando la radio.,I was listening to the radio.,5
A2_translate.json,¿Qué estabas haciendo cuando te llamé por teléfono?,What were you doing when I called you on the telephone?,5
A2_translate.json,"Cuando me llamaste, estaba cenando.","When you called me, I was eating dinner.",5
A2_translate.json,"Cuando vi al Sr. Jones, estaba hablando con John Smith.","When I saw Mr. Jones, he was talking with John Smith.",5
A2_translate.json,"Mientras estabas escribiendo cartas, yo estaba leyendo un libro.","While you were writing letters, I was reading a book.",5
A2_translate.json,"Mientras desayunábamos, John estaba hablando por teléfono.","While we were having breakfast, John was talking on the telephone.",5
A2_translate.json,¿Puedes adivinar lo que estaba haciendo esta mañana?,Can you guess what I was doing this morning?,5
A2_translate.json,No puedo recordar lo que John estaba haciendo ayer por la tarde.,I can’t remember what John was doing yesterday afternoon.,5
A2_translate.json,He olvidado cuál dijo que era su dirección.,I’ve forgotten what he said his address was.,5
A2_translate.json,He olvidado a qué hora dijo que cenó anoche.,I’ve forgotten what time he said he had dinner last night.,5
A2_translate.json,Nos llamaron justo cuando estábamos cenando.,They called us just as we were having dinner.,5
C2_translate.json,¿Cuál es tu nacionalidad? ¿Eres estadounidense?,What's your nationality? Are you American,5
C2_translate.json,¿De qué parte del mundo eres?,What part of the world do you come from,5
C2_translate.json,Soy estadounidense de nacimiento,I'm an American by birth,5
